2020-11-30 12:24:41 INFO  IState:10 - abstract default implementation for the state called
2020-11-30 12:54:14 INFO  Trading:125 - Jakarta Blues can generate a trade offer
2020-11-30 12:54:14 INFO  Trading:232 - Removed 2 free agents to check if the other team can still complete their roster.
2020-11-30 12:54:14 INFO  Trading:246 - Added back 2 free agents to the league that were removed to check the roster completeness.
2020-11-30 12:54:14 INFO  Trading:254 - Trade offer proposed to Cairo Blues
2020-11-30 12:54:14 INFO  Trading:304 - Cairo Blues accepted the trade offer.
2020-11-30 12:54:14 INFO  Trading:263 - Team that generated the trade offer Jakarta Blues
2020-11-30 12:54:14 INFO  Trading:264 - Players offered in the trade with stats in order (SKATING, SHOOTING, CHECKING, SAVING)
2020-11-30 12:54:14 INFO  Trading:265 - Name --> Chris Fei, Stats --> (14, 19, 1, 1)
2020-11-30 12:54:14 INFO  Trading:265 - Name --> Chris Burbchuk, Stats --> (3, 9, 6, 5)
2020-11-30 12:54:14 INFO  Trading:268 - Team that accepted the trade offer Cairo Blues
2020-11-30 12:54:14 INFO  Trading:269 - Players requested in the trade with stats in order (SKATING, SHOOTING, CHECKING, SAVING)
2020-11-30 12:54:14 INFO  Trading:270 - Name --> Hardik Bonham, Stats --> (12, 1, 19, 19)
2020-11-30 12:54:14 INFO  Trading:270 - Name --> Sai Bonham, Stats --> (10, 4, 16, 12)
2020-11-30 12:54:14 INFO  Trading:315 - Chris Fei added to the team Cairo Blues
2020-11-30 12:54:14 INFO  Trading:315 - Chris Burbchuk added to the team Cairo Blues
2020-11-30 12:54:14 INFO  Trading:319 - Hardik Bonham added to the team Jakarta Blues
2020-11-30 12:54:14 INFO  Trading:319 - Sai Bonham added to the team Jakarta Blues
2020-11-30 12:54:14 INFO  Trading:323 - Chris Fei removed from the team Jakarta Blues
2020-11-30 12:54:14 INFO  Trading:323 - Chris Burbchuk removed from the team Jakarta Blues
2020-11-30 12:54:14 INFO  Trading:327 - Hardik Bonham removed from the team Cairo Blues
2020-11-30 12:54:14 INFO  Trading:327 - Sai Bonham removed from the team Cairo Blues
2020-11-30 12:54:14 INFO  Team:341 - hiring strongest forward players from free agents list for team: Jakarta Blues
2020-11-30 12:54:14 INFO  Team:367 - Bonnie Hawkey from the free agents list added to the team: Jakarta Blues
2020-11-30 12:54:14 INFO  Team:369 - Bonnie Hawkey removed from the free agents list
2020-11-30 12:54:14 INFO  Team:352 - dropping weakest goalie players to free agents list for team: Jakarta Blues
2020-11-30 12:54:14 INFO  Team:377 - Prashant Bishop added to free agents list from team: Jakarta Blues
2020-11-30 12:54:14 INFO  Team:379 - Prashant Bishop removed from team: Jakarta Blues
2020-11-30 12:54:14 INFO  Team:338 - dropping weakest forward players to free agents list for team: Cairo Blues
2020-11-30 12:54:14 INFO  Team:377 - Shakuntala Fei added to free agents list from team: Cairo Blues
2020-11-30 12:54:14 INFO  Team:379 - Shakuntala Fei removed from team: Cairo Blues
2020-11-30 12:54:14 INFO  Team:355 - hiring strongest goalie players from free agents list for team: Cairo Blues
2020-11-30 12:54:14 INFO  Team:367 - Roger Bishop from the free agents list added to the team: Cairo Blues
2020-11-30 12:54:14 INFO  Team:369 - Roger Bishop removed from the free agents list
2020-11-30 12:54:14 INFO  Trading:332 - Jakarta Blues loss point is reset to 0
2020-11-30 12:54:14 INFO  AdvanceTimeState:28 - Advanced date by one day, current date: 2020-12-09
2020-11-30 12:54:14 INFO  IState:10 - abstract default implementation for the state called
2020-11-30 12:54:14 INFO  SimulateMatch:187 - Match Day : Moscow Warriors Vs New York Whales on 2020-12-09 was won by New York Whales
2020-11-30 12:54:14 INFO  SimulateMatch:187 - Match Day : Gander Sleepy Goats Vs Sunnyside Wild Horses on 2020-12-09 was won by Sunnyside Wild Horses
2020-11-30 12:54:14 INFO  SimulateMatch:201 - Match Day : Cairo Wild Cats Vs Shanghai Farmers on 2020-12-09 was won by Cairo Wild Cats
2020-11-30 12:54:14 INFO  SimulateMatch:187 - Match Day : Tokyo Mutineers Vs London Voyageurs on 2020-12-09 was won by London Voyageurs
2020-11-30 12:54:14 INFO  SimulateMatch:187 - Match Day : Detroit Bobcats Vs Saint John Taxi Cabs on 2020-12-09 was won by Saint John Taxi Cabs
2020-11-30 12:54:14 INFO  SimulateMatch:201 - Match Day : Sunnyside Hound Dogs Vs Halifax Sleepy Goats on 2020-12-09 was won by Sunnyside Hound Dogs
2020-11-30 12:54:14 INFO  SimulateMatch:201 - Match Day : 1 Vs Cairo Blues on 2020-12-09 was won by 1
2020-11-30 12:54:14 INFO  SimulateMatch:201 - Match Day : Toronto Reds Vs Shanghai Blazers on 2020-12-09 was won by Toronto Reds
2020-11-30 12:54:14 INFO  SimulateMatch:201 - Match Day : Seattle Blues Vs Jakarta Blues on 2020-12-09 was won by Seattle Blues
2020-11-30 12:54:14 INFO  SimulateMatch:201 - Match Day : Jakarta Privateers Vs Philidelphia Bobcats on 2020-12-09 was won by Jakarta Privateers
2020-11-30 12:54:14 INFO  SimulateMatch:201 - Match Day : Chicago Voyageurs Vs Jakarta Reds on 2020-12-09 was won by Chicago Voyageurs
2020-11-30 12:54:14 INFO  SimulateMatch:187 - Match Day : Saint John Dragons Vs Toronto Warriors on 2020-12-09 was won by Toronto Warriors
2020-11-30 12:54:14 INFO  SimulateMatch:187 - Match Day : Chicago Meow Meows Vs Montreal Warriors on 2020-12-09 was won by Montreal Warriors
2020-11-30 12:54:14 INFO  SimulateMatch:201 - Match Day : Wuhan Farmers Vs London Milk Cartons on 2020-12-09 was won by Wuhan Farmers
2020-11-30 12:54:14 INFO  SimulateMatch:201 - Match Day : Regina Hound Dogs Vs Toronto Milk Cartons on 2020-12-09 was won by Regina Hound Dogs
2020-11-30 12:54:14 INFO  SimulateMatch:187 - Match Day : Toronto Lazy Dogs Vs Wuhan Hound Dogs on 2020-12-09 was won by Wuhan Hound Dogs
2020-11-30 12:54:14 INFO  Trading:125 - Philidelphia Bobcats can generate a trade offer
2020-11-30 12:54:14 INFO  Trading:215 - Could not find any team to trade for players with Philidelphia Bobcats
2020-11-30 12:54:14 INFO  Trading:379 - Draft trade offer proposed to Wuhan Hound Dogs
2020-11-30 12:54:14 INFO  Trading:422 - Rejected the future draft pick trade offer.
2020-11-30 12:54:14 INFO  Trading:397 - Draft trade pick offer rejected by Wuhan Hound Dogs
2020-11-30 12:54:14 INFO  Trading:401 - Philidelphia Bobcats loss point is reset to 0
2020-11-30 12:54:14 INFO  AdvanceTimeState:28 - Advanced date by one day, current date: 2020-12-10
2020-11-30 12:54:14 INFO  IState:10 - abstract default implementation for the state called
2020-11-30 12:54:14 INFO  SimulateMatch:201 - Match Day : Moscow Warriors Vs London Monkeys on 2020-12-10 was won by Moscow Warriors
2020-11-30 12:54:14 INFO  SimulateMatch:201 - Match Day : Gander Sleepy Goats Vs Gander Sleepy Goats on 2020-12-10 was won by Gander Sleepy Goats
2020-11-30 12:54:14 INFO  SimulateMatch:201 - Match Day : Cairo Wild Cats Vs Cairo Wild Cats on 2020-12-10 was won by Cairo Wild Cats
2020-11-30 12:54:14 INFO  SimulateMatch:187 - Match Day : Tokyo Mutineers Vs Tokyo Mutineers on 2020-12-10 was won by Tokyo Mutineers
2020-11-30 12:54:14 INFO  SimulateMatch:187 - Match Day : Detroit Bobcats Vs Sunnyside Hound Dogs on 2020-12-10 was won by Sunnyside Hound Dogs
2020-11-30 12:54:14 INFO  SimulateMatch:187 - Match Day : Saint John Taxi Cabs Vs Halifax Sleepy Goats on 2020-12-10 was won by Halifax Sleepy Goats
2020-11-30 12:54:14 INFO  SimulateMatch:201 - Match Day : 1 Vs London Voyageurs on 2020-12-10 was won by 1
2020-11-30 12:54:14 INFO  SimulateMatch:187 - Match Day : Toronto Reds Vs Shanghai Farmers on 2020-12-10 was won by Shanghai Farmers
2020-11-30 12:54:14 INFO  SimulateMatch:187 - Match Day : Shanghai Blazers Vs Sunnyside Wild Horses on 2020-12-10 was won by Sunnyside Wild Horses
2020-11-30 12:54:14 INFO  SimulateMatch:187 - Match Day : Cairo Blues Vs New York Whales on 2020-12-10 was won by New York Whales
2020-11-30 12:54:14 INFO  SimulateMatch:201 - Match Day : Seattle Blues Vs Seattle Blues on 2020-12-10 was won by Seattle Blues
2020-11-30 12:54:14 INFO  SimulateMatch:187 - Match Day : Jakarta Privateers Vs Jakarta Privateers on 2020-12-10 was won by Jakarta Privateers
2020-11-30 12:54:14 INFO  SimulateMatch:201 - Match Day : Chicago Voyageurs Vs Chicago Voyageurs on 2020-12-10 was won by Chicago Voyageurs
2020-11-30 12:54:14 INFO  SimulateMatch:201 - Match Day : Saint John Dragons Vs Saint John Dragons on 2020-12-10 was won by Saint John Dragons
2020-11-30 12:54:14 INFO  SimulateMatch:201 - Match Day : Chicago Meow Meows Vs Chicago Meow Meows on 2020-12-10 was won by Chicago Meow Meows
2020-11-30 12:54:14 INFO  SimulateMatch:201 - Match Day : Wuhan Farmers Vs Wuhan Farmers on 2020-12-10 was won by Wuhan Farmers
2020-11-30 12:54:14 INFO  SimulateMatch:187 - Match Day : Regina Hound Dogs Vs Regina Hound Dogs on 2020-12-10 was won by Regina Hound Dogs
2020-11-30 12:54:14 INFO  SimulateMatch:201 - Match Day : Wuhan Hound Dogs Vs Toronto Milk Cartons on 2020-12-10 was won by Wuhan Hound Dogs
2020-11-30 12:54:14 INFO  SimulateMatch:201 - Match Day : Toronto Lazy Dogs Vs London Milk Cartons on 2020-12-10 was won by Toronto Lazy Dogs
2020-11-30 12:54:14 INFO  SimulateMatch:187 - Match Day : Toronto Warriors Vs Montreal Warriors on 2020-12-10 was won by Montreal Warriors
2020-11-30 12:54:14 INFO  SimulateMatch:201 - Match Day : Jakarta Reds Vs Jakarta Blues on 2020-12-10 was won by Jakarta Reds
2020-11-30 12:54:14 INFO  FreeAgent:264 - Tina Cherry from team Toronto Milk Cartons got injured and will recovered on 2021-03-01!!!
2020-11-30 12:54:14 INFO  FreeAgent:264 - Roger Bishop from team Cairo Blues got injured and will recovered on 2021-03-26!!!
2020-11-30 12:54:14 INFO  Trading:125 - Gander Sleepy Goats can generate a trade offer
2020-11-30 12:54:14 INFO  Trading:215 - Could not find any team to trade for players with Gander Sleepy Goats
2020-11-30 12:54:14 INFO  Trading:379 - Draft trade offer proposed to Wuhan Hound Dogs
2020-11-30 12:54:14 INFO  Trading:422 - Rejected the future draft pick trade offer.
2020-11-30 12:54:14 INFO  Trading:397 - Draft trade pick offer rejected by Wuhan Hound Dogs
2020-11-30 12:54:14 INFO  Trading:401 - Gander Sleepy Goats loss point is reset to 0
2020-11-30 12:54:14 INFO  Trading:125 - Chicago Meow Meows can generate a trade offer
2020-11-30 12:54:15 INFO  Trading:232 - Removed 1 free agents to check if the other team can still complete their roster.
2020-11-30 12:54:15 INFO  Trading:246 - Added back 1 free agents to the league that were removed to check the roster completeness.
2020-11-30 12:54:15 INFO  Trading:254 - Trade offer proposed to Shanghai Farmers
2020-11-30 12:54:15 INFO  Trading:307 - Shanghai Farmers rejected the trade offer.
2020-11-30 12:54:15 INFO  Trading:379 - Draft trade offer proposed to Wuhan Hound Dogs
2020-11-30 12:54:15 INFO  Trading:419 - Accepted the future draft pick trade offer.
2020-11-30 12:54:15 INFO  Trading:385 - 7 round draft pick of Chicago Meow Meows traded to Wuhan Hound Dogs
2020-11-30 12:54:15 INFO  Trading:388 - Rob Plant added to Chicago Meow Meows in lieu of the future draft round trade
2020-11-30 12:54:15 INFO  Trading:389 - Rob Plant STATS (SKATING, SHOOTING, CHECKING, SAVING) --> (6, 17, 6, 13)
2020-11-30 12:54:15 INFO  Trading:392 - Rob Plant removed from team Wuhan Hound Dogs
2020-11-30 12:54:15 INFO  Team:338 - dropping weakest forward players to free agents list for team: Chicago Meow Meows
2020-11-30 12:54:15 INFO  Team:377 - Rob Greenbaum added to free agents list from team: Chicago Meow Meows
2020-11-30 12:54:15 INFO  Team:379 - Rob Greenbaum removed from team: Chicago Meow Meows
2020-11-30 12:54:15 INFO  Team:341 - hiring strongest forward players from free agents list for team: Wuhan Hound Dogs
2020-11-30 12:54:15 INFO  Team:367 - Nancy Bonham from the free agents list added to the team: Wuhan Hound Dogs
2020-11-30 12:54:15 INFO  Team:369 - Nancy Bonham removed from the free agents list
2020-11-30 12:54:15 INFO  Trading:401 - Chicago Meow Meows loss point is reset to 0
2020-11-30 12:54:15 INFO  AdvanceTimeState:28 - Advanced date by one day, current date: 2020-12-11
2020-11-30 12:54:15 INFO  IState:10 - abstract default implementation for the state called
2020-11-30 12:54:15 INFO  SimulateMatch:201 - Match Day : Moscow Warriors Vs Moscow Warriors on 2020-12-11 was won by Moscow Warriors
2020-11-30 12:54:15 INFO  SimulateMatch:201 - Match Day : Gander Sleepy Goats Vs London Monkeys on 2020-12-11 was won by Gander Sleepy Goats
2020-11-30 12:54:15 INFO  SimulateMatch:201 - Match Day : Cairo Wild Cats Vs Tokyo Mutineers on 2020-12-11 was won by Cairo Wild Cats
2020-11-30 12:54:15 INFO  SimulateMatch:187 - Match Day : Detroit Bobcats Vs Halifax Sleepy Goats on 2020-12-11 was won by Halifax Sleepy Goats
2020-11-30 12:54:15 INFO  SimulateMatch:187 - Match Day : Saint John Taxi Cabs Vs Sunnyside Hound Dogs on 2020-12-11 was won by Sunnyside Hound Dogs
2020-11-30 12:54:15 INFO  SimulateMatch:201 - Match Day : 1 Vs Shanghai Farmers on 2020-12-11 was won by 1
2020-11-30 12:54:15 INFO  SimulateMatch:201 - Match Day : Toronto Reds Vs Sunnyside Wild Horses on 2020-12-11 was won by Toronto Reds
2020-11-30 12:54:15 INFO  SimulateMatch:187 - Match Day : Shanghai Blazers Vs New York Whales on 2020-12-11 was won by New York Whales
2020-11-30 12:54:15 INFO  SimulateMatch:201 - Match Day : Cairo Blues Vs London Voyageurs on 2020-12-11 was won by Cairo Blues
2020-11-30 12:54:15 INFO  SimulateMatch:201 - Match Day : Seattle Blues Vs Jakarta Privateers on 2020-12-11 was won by Seattle Blues
2020-11-30 12:54:15 INFO  SimulateMatch:187 - Match Day : Chicago Voyageurs Vs Saint John Dragons on 2020-12-11 was won by Saint John Dragons
2020-11-30 12:54:15 INFO  SimulateMatch:201 - Match Day : Chicago Meow Meows Vs Wuhan Farmers on 2020-12-11 was won by Chicago Meow Meows
2020-11-30 12:54:15 INFO  SimulateMatch:187 - Match Day : Regina Hound Dogs Vs Wuhan Hound Dogs on 2020-12-11 was won by Wuhan Hound Dogs
2020-11-30 12:54:15 INFO  SimulateMatch:201 - Match Day : Toronto Lazy Dogs Vs Toronto Milk Cartons on 2020-12-11 was won by Toronto Lazy Dogs
2020-11-30 12:54:15 INFO  SimulateMatch:187 - Match Day : London Milk Cartons Vs Toronto Warriors on 2020-12-11 was won by Toronto Warriors
2020-11-30 12:54:15 INFO  SimulateMatch:187 - Match Day : Jakarta Reds Vs Montreal Warriors on 2020-12-11 was won by Montreal Warriors
2020-11-30 12:54:15 INFO  FreeAgent:264 - Prabhjot Patel from team London Voyageurs got injured and will recovered on 2021-09-12!!!
2020-11-30 12:54:15 INFO  FreeAgent:264 - Shakuntala Patel from team Wuhan Hound Dogs got injured and will recovered on 2021-09-09!!!
2020-11-30 12:54:15 INFO  Trading:125 - Moscow Warriors can generate a trade offer
2020-11-30 12:54:15 INFO  Trading:232 - Removed 2 free agents to check if the other team can still complete their roster.
2020-11-30 12:54:15 INFO  Trading:246 - Added back 2 free agents to the league that were removed to check the roster completeness.
2020-11-30 12:54:15 INFO  Trading:254 - Trade offer proposed to Jakarta Privateers
2020-11-30 12:54:15 INFO  Trading:307 - Jakarta Privateers rejected the trade offer.
2020-11-30 12:54:15 INFO  Trading:379 - Draft trade offer proposed to Wuhan Hound Dogs
2020-11-30 12:54:15 INFO  Trading:419 - Accepted the future draft pick trade offer.
2020-11-30 12:54:15 INFO  Trading:385 - 7 round draft pick of Moscow Warriors traded to Wuhan Hound Dogs
2020-11-30 12:54:15 INFO  Trading:388 - Tami Bonham added to Moscow Warriors in lieu of the future draft round trade
2020-11-30 12:54:15 INFO  Trading:389 - Tami Bonham STATS (SKATING, SHOOTING, CHECKING, SAVING) --> (19, 18, 20, 10)
2020-11-30 12:54:15 INFO  Trading:392 - Tami Bonham removed from team Wuhan Hound Dogs
2020-11-30 12:54:15 INFO  Team:345 - dropping weakest defense players to free agents list for team: Moscow Warriors
2020-11-30 12:54:15 INFO  Team:377 - Mike Burbchuk added to free agents list from team: Moscow Warriors
2020-11-30 12:54:15 INFO  Team:379 - Mike Burbchuk removed from team: Moscow Warriors
2020-11-30 12:54:15 INFO  Team:348 - hiring strongest defense players from free agents list for team: Wuhan Hound Dogs
2020-11-30 12:54:15 INFO  Team:367 - Shakuntala Hawkey from the free agents list added to the team: Wuhan Hound Dogs
2020-11-30 12:54:15 INFO  Team:369 - Shakuntala Hawkey removed from the free agents list
2020-11-30 12:54:15 INFO  Trading:401 - Moscow Warriors loss point is reset to 0
2020-11-30 12:54:15 INFO  Trading:125 - Jakarta Blues can generate a trade offer
2020-11-30 12:54:15 INFO  Trading:232 - Removed 2 free agents to check if the other team can still complete their roster.
2020-11-30 12:54:15 INFO  Trading:246 - Added back 2 free agents to the league that were removed to check the roster completeness.
2020-11-30 12:54:15 INFO  Trading:250 - Trade offer proposed to 1
2020-11-30 12:54:17 INFO  Trading:285 - User team rejected the trade offer.
2020-11-30 12:54:17 INFO  Trading:379 - Draft trade offer proposed to Gander Sleepy Goats
2020-11-30 12:54:17 INFO  Trading:419 - Accepted the future draft pick trade offer.
2020-11-30 12:54:17 INFO  Trading:385 - 6 round draft pick of Jakarta Blues traded to Gander Sleepy Goats
2020-11-30 12:54:17 INFO  Trading:388 - Raghav Williamson added to Jakarta Blues in lieu of the future draft round trade
2020-11-30 12:54:17 INFO  Trading:389 - Raghav Williamson STATS (SKATING, SHOOTING, CHECKING, SAVING) --> (16, 2, 16, 11)
2020-11-30 12:54:17 INFO  Trading:392 - Raghav Williamson removed from team Gander Sleepy Goats
2020-11-30 12:54:17 INFO  Team:338 - dropping weakest forward players to free agents list for team: Jakarta Blues
2020-11-30 12:54:17 INFO  Team:377 - Mary Wu added to free agents list from team: Jakarta Blues
2020-11-30 12:54:17 INFO  Team:379 - Mary Wu removed from team: Jakarta Blues
2020-11-30 12:54:17 INFO  Team:341 - hiring strongest forward players from free agents list for team: Gander Sleepy Goats
2020-11-30 12:54:17 INFO  Team:367 - Shakuntala Fei from the free agents list added to the team: Gander Sleepy Goats
2020-11-30 12:54:17 INFO  Team:369 - Shakuntala Fei removed from the free agents list
2020-11-30 12:54:17 INFO  Trading:401 - Jakarta Blues loss point is reset to 0
2020-11-30 12:54:17 INFO  AdvanceTimeState:28 - Advanced date by one day, current date: 2020-12-12
2020-11-30 12:54:17 INFO  IState:10 - abstract default implementation for the state called
2020-11-30 12:54:17 INFO  SimulateMatch:201 - Match Day : Moscow Warriors Vs Gander Sleepy Goats on 2020-12-12 was won by Moscow Warriors
2020-11-30 12:54:17 INFO  SimulateMatch:201 - Match Day : Cairo Wild Cats Vs London Monkeys on 2020-12-12 was won by Cairo Wild Cats
2020-11-30 12:54:17 INFO  SimulateMatch:187 - Match Day : Tokyo Mutineers Vs Detroit Bobcats on 2020-12-12 was won by Detroit Bobcats
2020-11-30 12:54:17 INFO  SimulateMatch:187 - Match Day : Saint John Taxi Cabs Vs 1 on 2020-12-12 was won by 1
2020-11-30 12:54:17 INFO  SimulateMatch:187 - Match Day : Sunnyside Hound Dogs Vs Toronto Reds on 2020-12-12 was won by Toronto Reds
2020-11-30 12:54:17 INFO  SimulateMatch:201 - Match Day : Halifax Sleepy Goats Vs Shanghai Blazers on 2020-12-12 was won by Halifax Sleepy Goats
2020-11-30 12:54:17 INFO  SimulateMatch:187 - Match Day : Cairo Blues Vs Sunnyside Wild Horses on 2020-12-12 was won by Sunnyside Wild Horses
2020-11-30 12:54:17 INFO  SimulateMatch:201 - Match Day : Shanghai Farmers Vs London Voyageurs on 2020-12-12 was won by Shanghai Farmers
2020-11-30 12:54:17 INFO  SimulateMatch:201 - Match Day : Seattle Blues Vs Chicago Voyageurs on 2020-12-12 was won by Seattle Blues
2020-11-30 12:54:17 INFO  SimulateMatch:187 - Match Day : Jakarta Privateers Vs Saint John Dragons on 2020-12-12 was won by Saint John Dragons
2020-11-30 12:54:17 INFO  SimulateMatch:201 - Match Day : Chicago Meow Meows Vs Regina Hound Dogs on 2020-12-12 was won by Chicago Meow Meows
2020-11-30 12:54:17 INFO  SimulateMatch:187 - Match Day : Wuhan Farmers Vs Wuhan Hound Dogs on 2020-12-12 was won by Wuhan Hound Dogs
2020-11-30 12:54:17 INFO  SimulateMatch:187 - Match Day : Toronto Lazy Dogs Vs Montreal Warriors on 2020-12-12 was won by Montreal Warriors
2020-11-30 12:54:17 INFO  SimulateMatch:187 - Match Day : Toronto Milk Cartons Vs Jakarta Reds on 2020-12-12 was won by Jakarta Reds
2020-11-30 12:54:17 INFO  SimulateMatch:201 - Match Day : London Milk Cartons Vs Philidelphia Bobcats on 2020-12-12 was won by London Milk Cartons
2020-11-30 12:54:17 INFO  SimulateMatch:187 - Match Day : Jakarta Blues Vs Toronto Warriors on 2020-12-12 was won by Toronto Warriors
2020-11-30 12:54:17 INFO  AdvanceTimeState:28 - Advanced date by one day, current date: 2020-12-13
2020-11-30 12:54:17 INFO  IState:10 - abstract default implementation for the state called
2020-11-30 12:54:17 INFO  SimulateMatch:187 - Match Day : Moscow Warriors Vs Cairo Wild Cats on 2020-12-13 was won by Cairo Wild Cats
2020-11-30 12:54:17 INFO  SimulateMatch:201 - Match Day : Gander Sleepy Goats Vs Tokyo Mutineers on 2020-12-13 was won by Gander Sleepy Goats
2020-11-30 12:54:17 INFO  SimulateMatch:187 - Match Day : Detroit Bobcats Vs 1 on 2020-12-13 was won by 1
2020-11-30 12:54:17 INFO  SimulateMatch:187 - Match Day : Saint John Taxi Cabs Vs Toronto Reds on 2020-12-13 was won by Toronto Reds
2020-11-30 12:54:17 INFO  SimulateMatch:201 - Match Day : Sunnyside Hound Dogs Vs Shanghai Blazers on 2020-12-13 was won by Sunnyside Hound Dogs
2020-11-30 12:54:17 INFO  SimulateMatch:187 - Match Day : Cairo Blues Vs Halifax Sleepy Goats on 2020-12-13 was won by Halifax Sleepy Goats
2020-11-30 12:54:17 INFO  SimulateMatch:201 - Match Day : Shanghai Farmers Vs London Voyageurs on 2020-12-13 was won by Shanghai Farmers
2020-11-30 12:54:17 INFO  SimulateMatch:187 - Match Day : Sunnyside Wild Horses Vs New York Whales on 2020-12-13 was won by New York Whales
2020-11-30 12:54:17 INFO  SimulateMatch:201 - Match Day : Seattle Blues Vs Saint John Dragons on 2020-12-13 was won by Seattle Blues
2020-11-30 12:54:17 INFO  SimulateMatch:187 - Match Day : Jakarta Privateers Vs Chicago Voyageurs on 2020-12-13 was won by Chicago Voyageurs
2020-11-30 12:54:17 INFO  SimulateMatch:201 - Match Day : Chicago Meow Meows Vs Wuhan Hound Dogs on 2020-12-13 was won by Chicago Meow Meows
2020-11-30 12:54:17 INFO  SimulateMatch:201 - Match Day : Wuhan Farmers Vs Regina Hound Dogs on 2020-12-13 was won by Wuhan Farmers
2020-11-30 12:54:17 INFO  SimulateMatch:187 - Match Day : Toronto Lazy Dogs Vs Toronto Warriors on 2020-12-13 was won by Toronto Warriors
2020-11-30 12:54:17 INFO  SimulateMatch:201 - Match Day : Toronto Milk Cartons Vs Philidelphia Bobcats on 2020-12-13 was won by Toronto Milk Cartons
2020-11-30 12:54:17 INFO  SimulateMatch:201 - Match Day : London Milk Cartons Vs Jakarta Blues on 2020-12-13 was won by London Milk Cartons
2020-11-30 12:54:17 INFO  SimulateMatch:187 - Match Day : Jakarta Reds Vs Montreal Warriors on 2020-12-13 was won by Montreal Warriors
2020-11-30 12:54:17 INFO  Trading:125 - Toronto Warriors can generate a trade offer
2020-11-30 12:54:17 INFO  Trading:232 - Removed 2 free agents to check if the other team can still complete their roster.
2020-11-30 12:54:17 INFO  Trading:246 - Added back 2 free agents to the league that were removed to check the roster completeness.
2020-11-30 12:54:17 INFO  Trading:250 - Trade offer proposed to 1
2020-11-30 12:54:19 INFO  Trading:285 - User team rejected the trade offer.
2020-11-30 12:54:19 INFO  Trading:379 - Draft trade offer proposed to Tokyo Mutineers
2020-11-30 12:54:19 INFO  Trading:422 - Rejected the future draft pick trade offer.
2020-11-30 12:54:19 INFO  Trading:397 - Draft trade pick offer rejected by Tokyo Mutineers
2020-11-30 12:54:19 INFO  Trading:401 - Toronto Warriors loss point is reset to 0
2020-11-30 12:54:19 INFO  AdvanceTimeState:28 - Advanced date by one day, current date: 2020-12-14
2020-11-30 12:54:19 INFO  IState:10 - abstract default implementation for the state called
2020-11-30 12:54:19 INFO  SimulateMatch:201 - Match Day : Moscow Warriors Vs Tokyo Mutineers on 2020-12-14 was won by Moscow Warriors
2020-11-30 12:54:19 INFO  SimulateMatch:187 - Match Day : Gander Sleepy Goats Vs Cairo Wild Cats on 2020-12-14 was won by Cairo Wild Cats
2020-11-30 12:54:19 INFO  SimulateMatch:187 - Match Day : Detroit Bobcats Vs Toronto Reds on 2020-12-14 was won by Toronto Reds
2020-11-30 12:54:19 INFO  SimulateMatch:201 - Match Day : Saint John Taxi Cabs Vs Shanghai Blazers on 2020-12-14 was won by Saint John Taxi Cabs
2020-11-30 12:54:19 INFO  SimulateMatch:187 - Match Day : Sunnyside Hound Dogs Vs 1 on 2020-12-14 was won by 1
2020-11-30 12:54:19 INFO  SimulateMatch:187 - Match Day : Cairo Blues Vs Halifax Sleepy Goats on 2020-12-14 was won by Halifax Sleepy Goats
2020-11-30 12:54:19 INFO  SimulateMatch:201 - Match Day : Shanghai Farmers Vs London Voyageurs on 2020-12-14 was won by Shanghai Farmers
2020-11-30 12:54:19 INFO  SimulateMatch:201 - Match Day : Sunnyside Wild Horses Vs London Monkeys on 2020-12-14 was won by Sunnyside Wild Horses
2020-11-30 12:54:19 INFO  SimulateMatch:187 - Match Day : Seattle Blues Vs Chicago Meow Meows on 2020-12-14 was won by Chicago Meow Meows
2020-11-30 12:54:19 INFO  SimulateMatch:187 - Match Day : Jakarta Privateers Vs Wuhan Farmers on 2020-12-14 was won by Wuhan Farmers
2020-11-30 12:54:19 INFO  SimulateMatch:201 - Match Day : Chicago Voyageurs Vs Regina Hound Dogs on 2020-12-14 was won by Chicago Voyageurs
2020-11-30 12:54:19 INFO  SimulateMatch:187 - Match Day : Saint John Dragons Vs Wuhan Hound Dogs on 2020-12-14 was won by Wuhan Hound Dogs
2020-11-30 12:54:19 INFO  SimulateMatch:201 - Match Day : Toronto Lazy Dogs Vs Jakarta Reds on 2020-12-14 was won by Toronto Lazy Dogs
2020-11-30 12:54:19 INFO  SimulateMatch:187 - Match Day : Toronto Milk Cartons Vs Jakarta Blues on 2020-12-14 was won by Jakarta Blues
2020-11-30 12:54:19 INFO  SimulateMatch:201 - Match Day : London Milk Cartons Vs London Milk Cartons on 2020-12-14 was won by London Milk Cartons
2020-11-30 12:54:19 INFO  SimulateMatch:187 - Match Day : Toronto Warriors Vs Montreal Warriors on 2020-12-14 was won by Montreal Warriors
2020-11-30 12:54:19 INFO  FreeAgent:264 - Mozhgan Jones from team Toronto Milk Cartons got injured and will recovered on 2021-09-03!!!
2020-11-30 12:54:19 INFO  Trading:125 - Jakarta Reds can generate a trade offer
2020-11-30 12:54:19 INFO  Trading:232 - Removed 2 free agents to check if the other team can still complete their roster.
2020-11-30 12:54:19 INFO  Trading:246 - Added back 2 free agents to the league that were removed to check the roster completeness.
2020-11-30 12:54:19 INFO  Trading:254 - Trade offer proposed to Seattle Blues
2020-11-30 12:54:19 INFO  Trading:307 - Seattle Blues rejected the trade offer.
